,year,name,percent,gender
229994,1980,Malia,8.3e-05,girl
229995,1980,Tatiana,8.3e-05,girl
229996,1980,Chantelle,8.3e-05,girl
229997,1980,Julianna,8.3e-05,girl
229998,1980,Kati,8.3e-05,girl
229999,1980,Lashunda,8.3e-05,girl
230000,1981,Jennifer,0.031912,girl
230001,1981,Jessica,0.023788,girl
230002,1981,Amanda,0.019233,girl
230003,1981,Sarah,0.01576,girl
230004,1981,Melissa,0.015669,girl
230005,1981,Amy,0.011381,girl
230006,1981,Nicole,0.011366,girl
230007,1981,Stephanie,0.011305,girl
230008,1981,Elizabeth,0.011279,girl
230009,1981,Heather,0.01004,girl
230010,1981,Michelle,0.009937,girl
230011,1981,Rebecca,0.00936,girl
230012,1981,Kimberly,0.009339,girl
230013,1981,Tiffany,0.009181,girl
230014,1981,Angela,0.008905,girl
230015,1981,Crystal,0.008888,girl
230016,1981,Christina,0.008049,girl
230017,1981,Lisa,0.007997,girl
230018,1981,Erin,0.007749,girl
230019,1981,Amber,0.007724,girl
230020,1981,Laura,0.007435,girl
230021,1981,Rachel,0.007037,girl
230022,1981,Kelly,0.006643,girl
230023,1981,Andrea,0.006535,girl
230024,1981,April,0.006381,girl
230025,1981,Sara,0.006351,girl
230026,1981,Mary,0.006171,girl
230027,1981,Jamie,0.006142,girl
230028,1981,Emily,0.006044,girl
230029,1981,Danielle,0.00561,girl
230030,1981,Kristin,0.005446,girl
230031,1981,Shannon,0.005162,girl
230032,1981,Megan,0.005014,girl
230033,1981,Ashley,0.004967,girl
230034,1981,Lauren,0.004926,girl
230035,1981,Erica,0.004823,girl
230036,1981,Julie,0.004791,girl
230037,1981,Kristen,0.004779,girl
230038,1981,Katherine,0.004713,girl
230039,1981,Maria,0.004284,girl
230040,1981,Brandy,0.003857,girl
230041,1981,Christine,0.003833,girl
230042,1981,Courtney,0.003712,girl
230043,1981,Katie,0.003691,girl
230044,1981,Tara,0.003562,girl
230045,1981,Alicia,0.003278,girl
230046,1981,Lindsay,0.003265,girl
230047,1981,Kathryn,0.003258,girl
230048,1981,Monica,0.003235,girl
230049,1981,Brandi,0.003092,girl
230050,1981,Samantha,0.003085,girl
230051,1981,Brooke,0.002982,girl
230052,1981,Patricia,0.002956,girl
230053,1981,Anna,0.0029,girl
230054,1981,Carrie,0.002849,girl
230055,1981,Leslie,0.002759,girl
230056,1981,Allison,0.002741,girl
230057,1981,Lindsey,0.002722,girl
230058,1981,Cynthia,0.002719,girl
230059,1981,Natalie,0.002715,girl
230060,1981,Misty,0.002686,girl
230061,1981,Vanessa,0.002651,girl
230062,1981,Holly,0.002554,girl
230063,1981,Karen,0.002538,girl
230064,1981,Stacy,0.002504,girl
230065,1981,Melanie,0.002502,girl
230066,1981,Jacqueline,0.002424,girl
230067,1981,Veronica,0.002413,girl
230068,1981,Latoya,0.002388,girl
230069,1981,Dana,0.002375,girl
230070,1981,Susan,0.002373,girl
230071,1981,Kristina,0.002271,girl
230072,1981,Catherine,0.002267,girl
230073,1981,Sandra,0.002254,girl
230074,1981,Diana,0.002222,girl
230075,1981,Pamela,0.002173,girl
230076,1981,Tracy,0.002163,girl
230077,1981,Jill,0.002157,girl
230078,1981,Dawn,0.002147,girl
230079,1981,Tina,0.002137,girl
230080,1981,Leah,0.002132,girl
230081,1981,Kathleen,0.002113,girl
230082,1981,Stacey,0.002099,girl
230083,1981,Heidi,0.002092,girl
230084,1981,Natasha,0.002089,girl
230085,1981,Candice,0.002069,girl
230086,1981,Victoria,0.002061,girl
230087,1981,Julia,0.002047,girl
230088,1981,Valerie,0.002022,girl
230089,1981,Wendy,0.002019,girl
230090,1981,Lori,0.001947,girl
230091,1981,Tanya,0.001906,girl
230092,1981,Erika,0.0019,girl
230093,1981,Kristy,0.001826,girl
230094,1981,Katrina,0.001823,girl
230095,1981,Denise,0.001789,girl
230096,1981,Teresa,0.001747,girl
230097,1981,Renee,0.001677,girl
230098,1981,Christy,0.001648,girl
230099,1981,Theresa,0.001645,girl
230100,1981,Nancy,0.001631,girl
230101,1981,Robin,0.001605,girl
230102,1981,Monique,0.0016,girl
230103,1981,Cassandra,0.001597,girl
230104,1981,Anne,0.00157,girl
230105,1981,Gina,0.001566,girl
230106,1981,Margaret,0.001563,girl
230107,1981,Melinda,0.001551,girl
230108,1981,Nichole,0.001551,girl
230109,1981,Tonya,0.001542,girl
230110,1981,Linda,0.001527,girl
230111,1981,Brenda,0.001523,girl
230112,1981,Alison,0.001513,girl
230113,1981,Bethany,0.001504,girl
230114,1981,Tamara,0.001481,girl
230115,1981,Meghan,0.001463,girl
230116,1981,Tammy,0.001448,girl
230117,1981,Candace,0.001442,girl
230118,1981,Barbara,0.001415,girl
230119,1981,Sabrina,0.001396,girl
230120,1981,Kara,0.001364,girl
230121,1981,Casey,0.001356,girl
230122,1981,Jenny,0.001343,girl
230123,1981,Jaime,0.001335,girl
230124,1981,Beth,0.001293,girl
230125,1981,Kelli,0.001276,girl
230126,1981,Michele,0.001269,girl
230127,1981,Miranda,0.001253,girl
230128,1981,Kristi,0.001234,girl
230129,1981,Sharon,0.001203,girl
230130,1981,Krystal,0.001193,girl
230131,1981,Rachael,0.001193,girl
230132,1981,Ann,0.001189,girl
230133,1981,Cheryl,0.001184,girl
230134,1981,Mandy,0.001169,girl
230135,1981,Molly,0.001169,girl
230136,1981,Jillian,0.001163,girl
230137,1981,Colleen,0.001155,girl
230138,1981,Latasha,0.001152,girl
230139,1981,Meredith,0.001143,girl
230140,1981,Tasha,0.001129,girl
230141,1981,Alisha,0.001118,girl
230142,1981,Marie,0.001111,girl
230143,1981,Carolyn,0.001098,girl
230144,1981,Kari,0.001093,girl
230145,1981,Deanna,0.001087,girl
230146,1981,Tabitha,0.001072,girl
230147,1981,Rebekah,0.001066,girl
230148,1981,Bridget,0.001065,girl
230149,1981,Deborah,0.001065,girl
230150,1981,Regina,0.001051,girl
230151,1981,Krista,0.001034,girl
230152,1981,Kendra,0.001033,girl
230153,1981,Mindy,0.001023,girl
230154,1981,Joanna,0.00102,girl
230155,1981,Angel,0.001015,girl
230156,1981,Abigail,0.001014,girl
230157,1981,Jaclyn,0.001012,girl
230158,1981,Virginia,0.001006,girl
230159,1981,Carla,0.001,girl
230160,1981,Suzanne,0.000992,girl
230161,1981,Morgan,0.00099,girl
230162,1981,Cindy,0.000976,girl
230163,1981,Trisha,0.000966,girl
230164,1981,Brittany,0.000959,girl
230165,1981,Donna,0.000951,girl
230166,1981,Nina,0.000949,girl
230167,1981,Felicia,0.000911,girl
230168,1981,Bonnie,0.000908,girl
230169,1981,Joy,0.000907,girl
230170,1981,Desiree,0.0009,girl
230171,1981,Jodi,0.000885,girl
230172,1981,Alexis,0.000885,girl
230173,1981,Adrienne,0.000878,girl
230174,1981,Martha,0.000878,girl
230175,1981,Janet,0.000878,girl
230176,1981,Yolanda,0.000876,girl
230177,1981,Ebony,0.000869,girl
230178,1981,Summer,0.000865,girl
230179,1981,Priscilla,0.00086,girl
230180,1981,Claudia,0.000856,girl
230181,1981,Aimee,0.000843,girl
230182,1981,Angelica,0.000841,girl
230183,1981,Autumn,0.000836,girl
230184,1981,Stefanie,0.000832,girl
230185,1981,Paula,0.000827,girl
230186,1981,Marissa,0.000812,girl
230187,1981,Carmen,0.00081,girl
230188,1981,Ana,0.0008,girl
230189,1981,Hannah,0.000787,girl
230190,1981,Jasmine,0.000781,girl
230191,1981,Kate,0.000781,girl
230192,1981,Caroline,0.000779,girl
230193,1981,Lacey,0.000766,girl
230194,1981,Robyn,0.000765,girl
230195,1981,Kristine,0.000761,girl
230196,1981,Jenna,0.000759,girl
230197,1981,Rhonda,0.000759,girl
230198,1981,Shawna,0.000759,girl
230199,1981,Toni,0.000754,girl
230200,1981,Cristina,0.000752,girl
230201,1981,Debra,0.000751,girl
230202,1981,Janelle,0.000737,girl
230203,1981,Whitney,0.000729,girl
230204,1981,Audrey,0.000718,girl
230205,1981,Diane,0.000711,girl
230206,1981,Sherry,0.000709,girl
230207,1981,Ruth,0.000708,girl
230208,1981,Cara,0.000705,girl
230209,1981,Shanna,0.000702,girl
230210,1981,Sophia,0.000689,girl
230211,1981,Shelly,0.000688,girl
230212,1981,Cassie,0.000686,girl
230213,1981,Laurie,0.000685,girl
230214,1981,Rosa,0.000685,girl
230215,1981,Naomi,0.000684,girl
230216,1981,Abby,0.000679,girl
230217,1981,Sheila,0.000679,girl
230218,1981,Jessie,0.000677,girl
230219,1981,Alexandra,0.000673,girl
230220,1981,Tamika,0.000664,girl
230221,1981,Melody,0.000659,girl
230222,1981,Kellie,0.000658,girl
230223,1981,Marisa,0.000653,girl
230224,1981,Jacquelyn,0.000642,girl
230225,1981,Sonya,0.000636,girl
230226,1981,Sonia,0.000632,girl
230227,1981,Alyssa,0.000631,girl
230228,1981,Gloria,0.00062,girl
230229,1981,Leigh,0.000615,girl
230230,1981,Rose,0.000613,girl
230231,1981,Jeanette,0.000607,girl
230232,1981,Yvonne,0.000604,girl
230233,1981,Terri,0.000598,girl
230234,1981,Stacie,0.000594,girl
230235,1981,Anita,0.000589,girl
230236,1981,Adriana,0.000584,girl
230237,1981,Carol,0.000583,girl
230238,1981,Tracey,0.000581,girl
230239,1981,Leticia,0.00058,girl
230240,1981,Nikki,0.000579,girl
230241,1981,Christie,0.000577,girl
230242,1981,Evelyn,0.000574,girl
230243,1981,Kerri,0.000573,girl
230244,1981,Olivia,0.000568,girl
230245,1981,Tia,0.000565,girl
230246,1981,Sylvia,0.000564,girl
230247,1981,Charlene,0.000562,girl
230248,1981,Keri,0.000559,girl
230249,1981,Becky,0.000556,girl
230250,1981,Latonya,0.000555,girl
230251,1981,Karla,0.000551,girl
230252,1981,Annie,0.000545,girl
230253,1981,Kristie,0.000544,girl
230254,1981,Charity,0.00054,girl
230255,1981,Latisha,0.00054,girl
230256,1981,Kathy,0.000536,girl
230257,1981,Ellen,0.000536,girl
230258,1981,Randi,0.000534,girl
230259,1981,Kelley,0.000533,girl
230260,1981,Lynn,0.000532,girl
230261,1981,Traci,0.000532,girl
230262,1981,Annette,0.00053,girl
230263,1981,Tricia,0.000527,girl
230264,1981,Jana,0.000526,girl
230265,1981,Kerry,0.000526,girl
230266,1981,Lydia,0.000525,girl
230267,1981,Shauna,0.000524,girl
230268,1981,Bobbie,0.000523,girl
230269,1981,Carly,0.000518,girl
230270,1981,Frances,0.000517,girl
230271,1981,Shelley,0.000511,girl
230272,1981,Esther,0.000508,girl
230273,1981,Raquel,0.000507,girl
230274,1981,Gretchen,0.000501,girl
230275,1981,Helen,0.0005,girl
230276,1981,Janice,0.000498,girl
230277,1981,Johanna,0.000493,girl
230278,1981,Angelina,0.000491,girl
230279,1981,Amie,0.000489,girl
230280,1981,Juanita,0.000487,girl
230281,1981,Lesley,0.000484,girl
230282,1981,Eva,0.000479,girl
230283,1981,Rita,0.000479,girl
230284,1981,Roxanne,0.000476,girl
230285,1981,Amelia,0.000475,girl
230286,1981,Alissa,0.000474,girl
230287,1981,Rachelle,0.000472,girl
230288,1981,Meagan,0.000471,girl
230289,1981,Lacy,0.000466,girl
230290,1981,Grace,0.000465,girl
230291,1981,Charlotte,0.000464,girl
230292,1981,Jennie,0.000464,girl
230293,1981,Maureen,0.000463,girl
230294,1981,Shana,0.000459,girl
230295,1981,Brandie,0.000456,girl
230296,1981,Rochelle,0.000454,girl
230297,1981,Yvette,0.000453,girl
230298,1981,Jocelyn,0.000452,girl
230299,1981,Jami,0.000449,girl
230300,1981,Lakisha,0.000449,girl
230301,1981,Sandy,0.000448,girl
230302,1981,Irene,0.000447,girl
230303,1981,Miriam,0.000446,girl
230304,1981,Faith,0.000444,girl
230305,1981,Katharine,0.000443,girl
230306,1981,Dorothy,0.000442,girl
230307,1981,Angie,0.00044,girl
230308,1981,Elaine,0.000439,girl
230309,1981,Caitlin,0.000439,girl
230310,1981,Haley,0.000433,girl
230311,1981,Elisa,0.000432,girl
230312,1981,Connie,0.000427,girl
230313,1981,Jane,0.000424,girl
230314,1981,Jolene,0.000423,girl
230315,1981,Christa,0.000417,girl
230316,1981,Kasey,0.000417,girl
230317,1981,Alice,0.000416,girl
230318,1981,Jody,0.000416,girl
230319,1981,Hillary,0.000412,girl
230320,1981,Tameka,0.000412,girl
230321,1981,Elisabeth,0.00041,girl
230322,1981,Brianna,0.000407,girl
230323,1981,Norma,0.000407,girl
230324,1981,Chasity,0.000406,girl
230325,1981,Joni,0.000405,girl
230326,1981,Lorena,0.000405,girl
230327,1981,Ginger,0.000404,girl
230328,1981,Daisy,0.000404,girl
230329,1981,Keisha,0.000402,girl
230330,1981,Chrystal,0.000401,girl
230331,1981,Mia,0.000401,girl
230332,1981,Constance,0.0004,girl
230333,1981,Sally,0.000399,girl
230334,1981,Kirsten,0.000396,girl
230335,1981,Jenifer,0.000395,girl
230336,1981,Jackie,0.000391,girl
230337,1981,Brianne,0.000391,girl
230338,1981,Tanisha,0.000387,girl
230339,1981,Joyce,0.000386,girl
230340,1981,Alma,0.000383,girl
230341,1981,Cecilia,0.000382,girl
230342,1981,Claire,0.000379,girl
230343,1981,Bianca,0.000379,girl
230344,1981,Ruby,0.000378,girl
230345,1981,Ryan,0.000378,girl
230346,1981,Beverly,0.000377,girl
230347,1981,Joanne,0.000377,girl
230348,1981,Carissa,0.000375,girl
230349,1981,Billie,0.000374,girl
230350,1981,Bobbi,0.000374,girl
230351,1981,Antoinette,0.000373,girl
230352,1981,Judith,0.000373,girl
230353,1981,Betty,0.000369,girl
230354,1981,Maribel,0.000369,girl
230355,1981,Karina,0.000367,girl
230356,1981,Sheena,0.000367,girl
230357,1981,Ashlee,0.000365,girl
230358,1981,Hope,0.000365,girl
230359,1981,Elena,0.000364,girl
230360,1981,Lakeisha,0.000363,girl
230361,1981,Sherri,0.000362,girl
230362,1981,Staci,0.000362,girl
230363,1981,Tiffani,0.00036,girl
230364,1981,Alana,0.000358,girl
230365,1981,Ericka,0.000358,girl
230366,1981,Tabatha,0.000358,girl
230367,1981,Darlene,0.000357,girl
230368,1981,Camille,0.000355,girl
230369,1981,Belinda,0.000353,girl
230370,1981,Leanne,0.000353,girl
230371,1981,Patrice,0.00035,girl
230372,1981,Hilary,0.000349,girl
230373,1981,Cortney,0.000349,girl
230374,1981,Guadalupe,0.000347,girl
230375,1981,Sheri,0.000345,girl
230376,1981,Paige,0.000341,girl
230377,1981,Corinne,0.00034,girl
230378,1981,Mayra,0.000339,girl
230379,1981,Jean,0.000338,girl
230380,1981,Judy,0.000337,girl
230381,1981,Gabriela,0.000333,girl
230382,1981,Celeste,0.000332,girl
230383,1981,Marisol,0.000331,girl
230384,1981,Gabrielle,0.000329,girl
230385,1981,Christin,0.000326,girl
230386,1981,Eileen,0.000326,girl
230387,1981,Lara,0.000326,girl
230388,1981,Jodie,0.000325,girl
230389,1981,Shirley,0.000324,girl
230390,1981,Marilyn,0.000323,girl
230391,1981,Katy,0.000323,girl
230392,1981,Aisha,0.000321,girl
230393,1981,Briana,0.00032,girl
230394,1981,Alisa,0.000319,girl
230395,1981,Tessa,0.000319,girl
230396,1981,Ashleigh,0.000318,girl
230397,1981,Audra,0.000316,girl
230398,1981,Elisha,0.000316,girl
230399,1981,Tracie,0.000316,girl
230400,1981,Rosemary,0.000316,girl
230401,1981,Mandi,0.000314,girl
230402,1981,Marsha,0.000314,girl
230403,1981,Alexandria,0.00031,girl
230404,1981,Devon,0.000308,girl
230405,1981,Nora,0.000308,girl
230406,1981,Teri,0.000304,girl
230407,1981,Chelsea,0.000302,girl
230408,1981,Chandra,0.000301,girl
230409,1981,Serena,0.0003,girl
230410,1981,Kim,0.000299,girl
230411,1981,Cathy,0.000298,girl
230412,1981,Emma,0.000297,girl
230413,1981,Lee,0.000297,girl
230414,1981,Marcia,0.000297,girl
230415,1981,Aubrey,0.000296,girl
230416,1981,Christen,0.000294,girl
230417,1981,Clarissa,0.000293,girl
230418,1981,Brittney,0.00029,girl
230419,1981,Lillian,0.000289,girl
230420,1981,Melisa,0.000289,girl
230421,1981,Esmeralda,0.000288,girl
230422,1981,Yesenia,0.000287,girl
230423,1981,Shelby,0.000287,girl
230424,1981,Joann,0.000284,girl
230425,1981,Genevieve,0.000283,girl
230426,1981,Blanca,0.00028,girl
230427,1981,Christi,0.000279,girl
230428,1981,Kristal,0.000277,girl
230429,1981,Janine,0.000276,girl
230430,1981,Allyson,0.000275,girl
230431,1981,Shayla,0.000275,girl
230432,1981,Lorraine,0.000274,girl
230433,1981,Sasha,0.000274,girl
230434,1981,Kelsey,0.000274,girl
230435,1981,Lora,0.000274,girl
230436,1981,Loretta,0.000274,girl
230437,1981,Iris,0.000273,girl
230438,1981,Michael,0.000273,girl
230439,1981,Maggie,0.000272,girl
230440,1981,Tania,0.000271,girl
230441,1981,Jordan,0.000271,girl
230442,1981,Terra,0.000271,girl
230443,1981,Alejandra,0.000269,girl
230444,1981,Jayme,0.000269,girl
230445,1981,Penny,0.000269,girl
230446,1981,Cari,0.000268,girl
230447,1981,Laurel,0.000268,girl
230448,1981,Lakesha,0.000268,girl
230449,1981,Lena,0.000267,girl
230450,1981,Nadia,0.000267,girl
230451,1981,Dena,0.000266,girl
230452,1981,Josephine,0.000266,girl
230453,1981,Margarita,0.000266,girl
230454,1981,Kimberley,0.000265,girl
230455,1981,Trina,0.000265,girl
230456,1981,Susana,0.000264,girl
230457,1981,Destiny,0.000261,girl
230458,1981,Isabel,0.000261,girl
230459,1981,Liliana,0.000261,girl
230460,1981,Alaina,0.00026,girl
230461,1981,Lea,0.00026,girl
230462,1981,Hollie,0.000259,girl
230463,1981,Roberta,0.000259,girl
230464,1981,Wanda,0.000256,girl
230465,1981,Alyson,0.000255,girl
230466,1981,Lashonda,0.000255,girl
230467,1981,Tami,0.000254,girl
230468,1981,Dara,0.000254,girl
230469,1981,Selena,0.000254,girl
230470,1981,Dianna,0.000252,girl
230471,1981,Krystle,0.000251,girl
230472,1981,Marlene,0.000251,girl
230473,1981,Angelique,0.00025,girl
230474,1981,Betsy,0.00025,girl
230475,1981,Bridgette,0.00025,girl
230476,1981,Leann,0.000249,girl
230477,1981,Gwendolyn,0.000249,girl
230478,1981,Larissa,0.000247,girl
230479,1981,Debbie,0.000246,girl
230480,1981,Hayley,0.000246,girl
230481,1981,Marcie,0.000245,girl
230482,1981,Peggy,0.000244,girl
230483,1981,Lucy,0.000243,girl
230484,1981,Carolina,0.000241,girl
230485,1981,Jeanne,0.000241,girl
230486,1981,Catrina,0.000237,girl
230487,1981,Lyndsey,0.000237,girl
230488,1981,Shameka,0.000236,girl
230489,1981,Liza,0.000235,girl
230490,1981,Christian,0.000233,girl
230491,1981,Kenya,0.000233,girl
230492,1981,Jeannette,0.000232,girl
230493,1981,Arlene,0.000231,girl
230494,1981,Adrianne,0.000231,girl
230495,1981,Dina,0.000231,girl
230496,1981,Lynette,0.00023,girl
230497,1981,Simone,0.000229,girl
230498,1981,Joan,0.000225,girl
230499,1981,Sonja,0.000225,girl
230500,1981,Tiffanie,0.000225,girl
230501,1981,Marci,0.000224,girl
230502,1981,Marianne,0.000223,girl
230503,1981,Misti,0.000223,girl
230504,1981,Candy,0.000222,girl
230505,1981,Cheri,0.000221,girl
230506,1981,Dominique,0.00022,girl
230507,1981,Jeannie,0.000219,girl
230508,1981,Kira,0.000219,girl
230509,1981,Darcy,0.000218,girl
230510,1981,Elise,0.000217,girl
230511,1981,Rhiannon,0.000215,girl
230512,1981,Abbey,0.000214,girl
230513,1981,Cherie,0.000214,girl
230514,1981,Bernadette,0.000214,girl
230515,1981,Taylor,0.000214,girl
230516,1981,Latrice,0.000213,girl
230517,1981,Raven,0.000213,girl
230518,1981,Jesse,0.000213,girl
230519,1981,Latosha,0.000213,girl
230520,1981,Lana,0.000211,girl
230521,1981,Araceli,0.00021,girl
230522,1981,Noelle,0.000209,girl
230523,1981,Blair,0.000208,girl
230524,1981,Brook,0.000207,girl
230525,1981,Tiana,0.000204,girl
230526,1981,Jasmin,0.000203,girl
230527,1981,Kyla,0.000201,girl
230528,1981,Marla,0.000201,girl
230529,1981,Janna,0.0002,girl
230530,1981,Callie,0.000198,girl
230531,1981,Deana,0.000198,girl
230532,1981,Marina,0.000198,girl
230533,1981,Elissa,0.000197,girl
230534,1981,Luz,0.000197,girl
230535,1981,Myra,0.000196,girl
230536,1981,Vicki,0.000196,girl
230537,1981,Marjorie,0.000195,girl
230538,1981,Ariana,0.000195,girl
230539,1981,Marcy,0.000195,girl
230540,1981,Vivian,0.000195,girl
230541,1981,Tera,0.000192,girl
230542,1981,Tierra,0.000192,girl
230543,1981,Nicolette,0.000191,girl
230544,1981,Silvia,0.000191,girl
230545,1981,Jo,0.000191,girl
230546,1981,Antonia,0.00019,girl
230547,1981,Meaghan,0.00019,girl
230548,1981,Janie,0.000189,girl
230549,1981,Shamika,0.000189,girl
230550,1981,Shawn,0.000189,girl
230551,1981,Jacklyn,0.000189,girl
230552,1981,Nadine,0.000189,girl
230553,1981,Beatrice,0.000188,girl
230554,1981,Breanna,0.000188,girl
230555,1981,Lynda,0.000187,girl
230556,1981,Casandra,0.000187,girl
230557,1981,Shari,0.000187,girl
230558,1981,Kimberlee,0.000186,girl
230559,1981,Brenna,0.000186,girl
230560,1981,Dayna,0.000185,girl
230561,1981,Cristy,0.000185,girl
230562,1981,Janell,0.000185,girl
230563,1981,Janette,0.000184,girl
230564,1981,Jeanine,0.000184,girl
230565,1981,Wendi,0.000184,girl
230566,1981,Leeann,0.000182,girl
230567,1981,Janel,0.000181,girl
230568,1981,Tosha,0.000181,girl
230569,1981,Malinda,0.000181,girl
230570,1981,Noemi,0.000181,girl
230571,1981,Athena,0.00018,girl
230572,1981,Bridgett,0.00018,girl
230573,1981,Latanya,0.00018,girl
230574,1981,Lucia,0.00018,girl
230575,1981,Maya,0.00018,girl
230576,1981,Mariah,0.00018,girl
230577,1981,Edith,0.000179,girl
230578,1981,Adrian,0.000178,girl
230579,1981,Clara,0.000178,girl
230580,1981,Kayla,0.000178,girl
230581,1981,Irma,0.000177,girl
230582,1981,Sheryl,0.000177,girl
230583,1981,Chantel,0.000177,girl
230584,1981,Kisha,0.000177,girl
230585,1981,Jade,0.000176,girl
230586,1981,Maranda,0.000176,girl
230587,1981,Olga,0.000175,girl
230588,1981,Natalia,0.000175,girl
230589,1981,Tonia,0.000175,girl
230590,1981,Marcella,0.000174,girl
230591,1981,Karin,0.000174,girl
230592,1981,Glenda,0.000173,girl
230593,1981,Rocio,0.000173,girl
230594,1981,Candi,0.000172,girl
230595,1981,Justine,0.000172,girl
230596,1981,Racheal,0.000172,girl
230597,1981,Corina,0.000172,girl
230598,1981,Ladonna,0.000172,girl
230599,1981,Leanna,0.000172,girl
230600,1981,Beatriz,0.000171,girl
230601,1981,Ramona,0.000171,girl
230602,1981,Georgia,0.00017,girl
230603,1981,Maritza,0.00017,girl
230604,1981,Deidra,0.00017,girl
230605,1981,Tisha,0.00017,girl
230606,1981,Martina,0.000169,girl
230607,1981,Valarie,0.000169,girl
230608,1981,Alecia,0.000167,girl
230609,1981,Pauline,0.000167,girl
230610,1981,Kristyn,0.000166,girl
230611,1981,Cori,0.000166,girl
230612,1981,Alanna,0.000165,girl
230613,1981,Breanne,0.000165,girl
230614,1981,Mollie,0.000165,girl
230615,1981,Celia,0.000165,girl
230616,1981,Talia,0.000165,girl
230617,1981,Lucinda,0.000164,girl
230618,1981,Selina,0.000164,girl
230619,1981,Abbie,0.000163,girl
230620,1981,Andria,0.000163,girl
230621,1981,Christal,0.000163,girl
230622,1981,Christopher,0.000163,girl
230623,1981,Maryann,0.000163,girl
230624,1981,Gail,0.000162,girl
230625,1981,Rena,0.000162,girl
230626,1981,Tammie,0.000161,girl
230627,1981,Darla,0.00016,girl
230628,1981,Chastity,0.000158,girl
230629,1981,Dora,0.000158,girl
230630,1981,Dolores,0.000158,girl
230631,1981,Lawanda,0.000158,girl
230632,1981,Rene,0.000158,girl
230633,1981,Anastasia,0.000157,girl
230634,1981,Sadie,0.000157,girl
230635,1981,Eliza,0.000156,girl
230636,1981,Juliana,0.000156,girl
230637,1981,Julianne,0.000156,girl
230638,1981,Deidre,0.000155,girl
230639,1981,Ingrid,0.000155,girl
230640,1981,Ivy,0.000155,girl
230641,1981,Maricela,0.000155,girl
230642,1981,Karissa,0.000154,girl
230643,1981,Cristin,0.000153,girl
230644,1981,Lyndsay,0.000153,girl
230645,1981,Carey,0.000153,girl
230646,1981,Daphne,0.000153,girl
230647,1981,Jessi,0.000153,girl
230648,1981,Kami,0.000153,girl
230649,1981,Loni,0.000153,girl
230650,1981,James,0.000152,girl
230651,1981,Chanel,0.000152,girl
230652,1981,Griselda,0.000152,girl
230653,1981,Shanda,0.000152,girl
230654,1981,Sue,0.000152,girl
230655,1981,Doris,0.000151,girl
230656,1981,Edna,0.000151,girl
230657,1981,Eleanor,0.000151,girl
230658,1981,Susanna,0.00015,girl
230659,1981,Corey,0.000149,girl
230660,1981,Emilie,0.000149,girl
230661,1981,Francesca,0.000149,girl
230662,1981,Angelia,0.000149,girl
230663,1981,Sharonda,0.000149,girl
230664,1981,Sofia,0.000148,girl
230665,1981,Kia,0.000147,girl
230666,1981,Josie,0.000147,girl
230667,1981,Sheree,0.000147,girl
230668,1981,Aja,0.000146,girl
230669,1981,Francine,0.000146,girl
230670,1981,Kacie,0.000146,girl
230671,1981,Marta,0.000146,girl
230672,1981,Geneva,0.000145,girl
230673,1981,Renae,0.000145,girl
230674,1981,Lashanda,0.000144,girl
230675,1981,Madeline,0.000144,girl
230676,1981,Shanika,0.000144,girl
230677,1981,Tiara,0.000144,girl
230678,1981,Marlena,0.000143,girl
230679,1981,Quiana,0.000143,girl
230680,1981,Rosalinda,0.000143,girl
230681,1981,Gladys,0.000142,girl
230682,1981,Jenelle,0.000142,girl
230683,1981,Nakia,0.000142,girl
230684,1981,Shanta,0.000142,girl
230685,1981,Delia,0.000142,girl
230686,1981,Mercedes,0.000141,girl
230687,1981,Celina,0.00014,girl
230688,1981,Devin,0.00014,girl
230689,1981,Daniela,0.000139,girl
230690,1981,Kandice,0.000138,girl
230691,1981,Precious,0.000138,girl
230692,1981,Shavon,0.000138,girl
230693,1981,Sondra,0.000138,girl
230694,1981,Michaela,0.000136,girl
230695,1981,Demetria,0.000135,girl
230696,1981,Elsa,0.000135,girl
230697,1981,Hilda,0.000135,girl
230698,1981,Lacie,0.000135,girl
230699,1981,Susie,0.000135,girl
230700,1981,Tori,0.000134,girl
230701,1981,Vicky,0.000134,girl
230702,1981,Jason,0.000134,girl
230703,1981,Jena,0.000134,girl
230704,1981,Joshua,0.000134,girl
230705,1981,Sherrie,0.000134,girl
230706,1981,Mackenzie,0.000133,girl
230707,1981,Sherita,0.000133,girl
230708,1981,Tanesha,0.000133,girl
230709,1981,Mara,0.000132,girl
230710,1981,Maura,0.000132,girl
230711,1981,Dionne,0.000131,girl
230712,1981,Caryn,0.00013,girl
230713,1981,Fallon,0.00013,girl
230714,1981,Margo,0.00013,girl
230715,1981,Monika,0.000129,girl
230716,1981,Vickie,0.000129,girl
230717,1981,Corrie,0.000129,girl
230718,1981,Taryn,0.000129,girl
230719,1981,Dusty,0.000128,girl
230720,1981,Karrie,0.000128,girl
230721,1981,Kylie,0.000128,girl
230722,1981,Robert,0.000128,girl
230723,1981,Shasta,0.000128,girl
230724,1981,Ariel,0.000128,girl
230725,1981,Jaimie,0.000128,girl
230726,1981,Malissa,0.000128,girl
230727,1981,Terry,0.000128,girl
230728,1981,Mellissa,0.000127,girl
230729,1981,Ronda,0.000127,girl
230730,1981,Tamra,0.000127,girl
230731,1981,June,0.000126,girl
230732,1981,Louise,0.000126,girl
230733,1981,Renata,0.000125,girl
230734,1981,Shantel,0.000125,girl
